행정 구역,업소명,소재지,전화번호,관리구분
전북 익산시,(주)삼화에너지함열충전소,"전북 익산시 함열읍 와리 326-23,326-24번지",063-861-5144,자동차충전
전북 익산시,서해고속LPG충전소,"전북 익산시 신용동 369-2,370-2,373",063-853-5800,자동차충전
전북 익산시,동산가스충전소,전북 익산시 동산동 1003-1,063-851-9600,자동차+13kg용기
전북 익산시,신용LPG충전소,전북 익산시 신용동 324-17,063-854-6334,자동차충전
전북 익산시,우리유통(주)여산(상)충전소,전북 익산시 여산면 호산리 24-1번지 외5필지,063-836-5246,자동차충전
전북 익산시,익산엘피지충전소,전북 익산시 금강동 1118-16,063-833-9771,용기+자동차+탱크+13kg용기
전북 익산시,하이엘피지충전소,"전북 익산시 임상동 981,982",063-838-2117,자동차충전
전북 익산시,넝쿨가스충전소,"전북 익산시 석암동 389-128,-129,-137,-143,-144,-146,-10,-77,-78,-127",063-856-7171,용기+자동차+탱크+13kg용기
전북 익산시,우리유통(주)여산(하)충전소,전북 익산시 여산면 호산리 220,063-836-5246,자동차충전
전북 익산시,현대엘피지충전소,전북 익산시 금강동 995-1,063-837-5147,자동차충전
전북 익산시,월드컵엘피지충전소,전북 익산시 신용동 118-26,063-856-8280,자동차충전
전북 익산시,(주)한성가스,전북 익산시 금강동 951-3,063-858-5567,용기+자동차+13kg용기
전북 익산시,(주)승민에너지함열지점,전북 익산시 함열읍 와리 624-12,063-862-3737,자동차충전
전북 익산시,신동양충전소,전북 익산시 목천동 415-14,063-837-1011,용기+자동차+탱크+13kg용기+부탄
전북 익산시,호남제일충전소,전북 익산시 오산면 장신리 120,063-858-4457,자동차충전
전북 익산시,금마엘피지충전소,전북 익산시 덕기동 229-7,063-834-8580,자동차충전
전북 익산시,새천년엘피지충전소,전북 익산시 목천동 46-2,063-856-4903,자동차충전
전북 익산시,(유)유일산업익산IC마지막충전소,"전북 익산시 덕기동 382,378-1,379-2",063-836-3451,자동차충전
전북 익산시,익산하나로LPG충전소,전북 익산시 금강동 994-7,063-858-0996,자동차충전
전북 익산시,(유)이리가스,전북 익산시 신흥동 856-4,063-855-0977,자동차충전
전북 익산시,모현충전소,전북 익산시 모현동2가 22-6,063-856-9400,자동차충전
전북 임실군,임실충전소,전북 임실군 임실읍 두곡리 195-8번지,063-643-4500,용기+자동차+13kg용기
전북 임실군,(주)풀무원푸드앤컬처오수(순천방향)충전소,"전북 임실군 오수면 오산리 675-7, 675-9",063-644-7300,자동차충전
전북 임실군,(주)풀무원푸드앤컬처오수(완주방향)충전소,전북 임실군 오수면 대명리 783-21,063-644-4800,자동차충전
전북 장수군,장계가스충전소,전북 장수군 계남면 호덕리 613-6,063-351-4999,자동차충전
전북 장수군,계룡산업(주)덕유산(하)LPG충전소,전북 장수군 계북면 양악리 산 4-7,063-353-5106,자동차충전
전북 전주시 덕진구,덕진LPG충전소,"전북 전주시 덕진구 송천동2가 664-9,664-8,664-11,664-14",063-253-6622,자동차충전
전북 전주시 덕진구,전주산정충전소,전북 전주시 덕진구 산정동 319-11,063-241-2613,자동차충전
전북 전주시 덕진구,비사벌가스충전소,전북 전주시 덕진구 팔복동1가 305-7,063-211-1955,자동차충전
전북 전주시 덕진구,대일엘피지충전소,"전북 전주시 덕진구 호성동2가 28,30,33-3,30-3,30-4,31,28-1번지",063-253-8671,자동차충전
전북 전주시 덕진구,동산엘피지충전소,전북 전주시 덕진구 동산동 501-1번지외,063-277-1462,자동차충전
전북 전주시 덕진구,경기장LPG충전소,전북 전주시 덕진구 장동 702-4,063-212-7603,자동차충전
전북 전주시 덕진구,신협제2LPG충전소,전북 전주시 덕진구 팔복동2가 10-1,063-212-4859,자동차충전
전북 전주시 덕진구,길상LPG충전소,전북 전주시 덕진구 반월동 612-1,063-211-0770,자동차충전
전북 전주시 덕진구,서림가스충전소,전북 전주시 덕진구 호성동1가 587-4,063-241-5454,자동차충전
전북 전주시 덕진구,(유)동유오렌지LPG충전소,전북 전주시 덕진구 여의동 1000외2필지,063-214-8195,자동차충전
전북 전주시 덕진구,고랑엘피지충전소,"전북 전주시 덕진구 고랑동 1080-4,5,1034-18,19",063-277-7755,자동차충전
전북 전주시 덕진구,은혜충전소,전북 전주시 덕진구 팔복동1가 57-1,063-288-5840,자동차충전
전북 전주시 덕진구,호남가스충전소,전북 전주시 덕진구 금암동 710-3,063-274-8956,자동차충전
전북 전주시 덕진구,(유)전주에너지충전소,전북 전주시 덕진구 팔복동1가 282-2,063-211-6300,용기+자동차+탱크+13kg용기
전북 전주시 덕진구,오송충전소,전북 전주시 덕진구 송천동2가 1202-2,063-271-5145,자동차충전
전북 전주시 덕진구,(유)대성엘피지충전소,전북 전주시 덕진구 동산동 474-13,063-212-8000,자동차충전
전북 전주시 덕진구,만남의충전소,"전북 전주시 덕진구 호성동1가 428,426-5,429-6,426-3",063-254-1771,자동차충전
전북 전주시 덕진구,혁신도시LPG충전소,전북 전주시 덕진구 장동 1089,063-213-0880,자동차충전
전북 전주시 완산구,(주)반디이원전주점,전북 전주시 완산구 효자동2가 339-1,063-228-0300,자동차충전
전북 전주시 완산구,전주개인택시신협LPG충전소,전북 전주시 완산구 효자동3가 844-3,063-278-6578,자동차충전
전북 전주시 완산구,전주유성LPG충전소,전북 전주시 완산구 색장동 579-3외8필지,063-284-0979,자동차충전
전북 전주시 완산구,(유)삼영에너지,전북 전주시 완산구 용복동 224-2,063-222-1645,자동차충전
전북 전주시 완산구,(유)일진엘피지충전소,"전북 전주시 완산구 중인동 126,125-2",063-221-8968,자동차+탱크
전북 전주시 완산구,전주평화엘피지충전소,전북 전주시 완산구 평화동3가 323,063-236-6570,자동차충전
전북 전주시 완산구,한일충전소,"전북 전주시 완산구 효자동3가 1046,1046-11,12",063-224-5005,자동차충전
전북 전주시 완산구,(주)피더스이엔에스,전북 전주시 완산구 효자동1가 362,063-224-4142,자동차충전
전북 전주시 완산구,서곡가스충전소,전북 전주시 완산구 효자동3가 848-3,063-277-9934,용기+자동차+탱크+13kg용기
전북 전주시 완산구,(유)동유산업상림충전소,전북 전주시 완산구 상림동 67-26,063-237-5000,자동차+탱크
전북 전주시 완산구,하은충전소,전북 전주시 완산구 삼천동3가 286-2 (사무실/소매점),063-222-6337,자동차충전
전북 전주시 완산구,대광엘피지충전소,전북 전주시 완산구 색장동 857-6,063-232-5184,자동차충전
전북 전주시 완산구,소망엘피지충전소,"전북 전주시 완산구 대성동 418-1,338-1번지",063-7767-7049,자동차충전
전북 전주시 완산구,(유)푸른기업,전북 전주시 완산구 석구동 231-9,063-221-0606,자동차충전
전북 전주시 완산구,(주)진성에너지색장충전소,전북 전주시 완산구 색장동 872-15,063-288-5840,용기+자동차+탱크+13kg용기+부탄
전북 정읍시,연송엘피지충전소,전북 정읍시 농소동 193-33,063-538-7771,자동차충전
전북 정읍시,내장가스충전소,전북 정읍시 상동 8-1,063-535-4804,자동차충전
전북 정읍시,(유)에버그린에너지,전북 정읍시 신태인읍 신덕리 95,063-571-6100,용기+자동차+13kg용기
전북 정읍시,호남가스충전소,전북 정읍시 시기3동 527-7,063-533-0061,자동차충전
전북 정읍시,하북충전소,전북 정읍시 하북동 191-17,063-531-9100,자동차충전
전북 정읍시,신흥엘피지충전소,전북 정읍시 구룡동 672-9  외 7필지,063-536-9911,자동차충전
전북 정읍시,눌제충전소,전북 정읍시 고부면 관청리 545-1외3필지,063-536-7177,자동차충전
전북 정읍시,(주)삼건사정읍(상)휴게소충전소,전북 정읍시 북면 남산리 산 20-5번지 5호,063-533-0903,자동차충전
전북 정읍시,정주가스충전소,전북 정읍시 연지동 533,063-532-1101,자동차충전
전북 정읍시,정읍휴게소(하)충전소,전북 정읍시 북면 남산리 산 19-1외8필지,063-533-0906,자동차충전
전북 정읍시,신태인엘피지충전소,전북 정읍시 신태인읍 연정리 38-10,063-571-7030,자동차충전
전북 정읍시,정읍공단엘피지충전소,전북 정읍시 북면 승부리 363-2,063-538-0099,자동차충전
전북 진안군,진안충전소,전북 진안군 진안읍 구룡리 704-12,063-433-3344,자동차+13kg용기
전북 진안군,한화호텔앤드리조트(주)진안(장수방향)충전소,전북 진안군 진안읍 단양리 171-5외7필지,063-432-6353,자동차충전
전북 진안군,반석충전소,전북 진안군 부귀면 신정리 133-10,063-514-1785,자동차충전
전북 진안군,마이산LPG충전소,"전북 진안군 진안읍 연장리 212-5,산124-3",063-432-5577,자동차충전
전북 진안군,한화호텔앤드리조트(주)진안(익산방향)충전소,전북 진안군 진안읍 단양리 171-110,063-432-1383,자동차충전
전남 강진군,강진충전소,전남 강진군 강진읍 서성리 353-3,061-434-0999,자동차충전
전남 강진군,(유)청호이앤에스(CHE＆S)강진가스지점,전남 강진군 성전면 월남리 565외 3필지 성전 충전소,061-434-9057,자동차충전
전남 강진군,청자엘피지충전소,전남 강진군 강진읍 서산리 505-4,061-434-5149,자동차+13kg용기
전남 강진군,강진LPG충전소,전남 강진군 강진읍 서산리 516-3,061-433-2007,용기+자동차+탱크+13kg용기
전남 고흥군,등암엘피지,전남 고흥군 고흥읍 등암리 1145-1,061-835-7772,자동차충전
전남 고흥군,우주LPG충전소,"전남 고흥군 두원면 용반리 산 296-5,295-7",061-833-5676,자동차충전
전남 고흥군,파랑새LPG충전소,전남 고흥군 점암면 연봉리 477-1 (휴게소),061-834-2400,자동차충전
전남 고흥군,금성엘피지충전소,전남 고흥군 과역면 석봉리 1238-3 (주유소),061-834-4040,자동차충전
전남 고흥군,(주)에너지프라자고흥충전소-구.한원케미,전남 고흥군 동강면 노동리 771-1,061-834-1414,용기충전
전남 고흥군,녹동LPG충전소,전남 고흥군 도양읍 관리 710-3번지 외 4필지,061-843-4330,자동차충전
전남 곡성군,옥과LPG충전소,전남 곡성군 옥과면 율사리 293-12외2필지,061-363-9877,자동차충전
전남 곡성군,기차마을LPG충전소,전남 곡성군 곡성읍 구원리 813-2외 3필지,061-363-5182,자동차충전
전남 곡성군,시카프관광개발(주)곡성(순천)LPG충전소,전남 곡성군 겸면 가정리 348-32,061-362-5955,자동차충전
전남 곡성군,(주)금정 곡성충전소,전남 곡성군 삼기면 괴소리 208-1,061-362-1996,자동차충전
전남 곡성군,안국산업(주)_곡성(상)LPG충전소,전남 곡성군 겸면 가정리 347,061-362-7188,자동차충전
전남 광양시,(주)백운에너지,전남 광양시 옥곡면 신금리 1507-84,061-772-1500,자동차충전
전남 광양시,아폴론LPG충전소,전남 광양시 광양읍 덕례리 2-7,061-763-0055,자동차충전
전남 광양시,거성LPG충전소,전남 광양시 광양읍 용강리 230-1 (거성주유소),061-763-5189,자동차충전
전남 광양시,(주)영우 직영 동광양충전소,전남 광양시 강변로 98,061-793-9965,자동차충전
전남 광양시,㈜일원 황금LPG충전소,전남 광양시 황금동 991-3 (대성에너지가스충전소),061-795-1901,자동차충전
전남 광양시,대륙LPG충전소,전남 광양시 옥곡면 신금리 1507-60,061-772-7752,자동차충전
전남 광양시,금당LPG충전소,전남 광양시 광양읍 덕례리 1374-12외 2필지,061-761-2929,자동차충전
전남 광양시,반디엘피지(주),전남 광양시 광양읍 용강리 793,061-762-7711,자동차충전
전남 광양시,부광LPG충전소,전남 광양시 성황동 75-3외4필지,061-794-8005,자동차충전
전남 광양시,(주)금선,전남 광양시 광양읍 초남리 557-2,061-763-8833,용기+자동차+탱크+13kg용기
전남 광양시,(유)가야산에너지,전남 광양시 마동 430,061-794-3535,자동차충전
전남 광양시,(주)청정희망찬충전소,전남 광양시 성황동 567번지 외5필지,061-791-5125,자동차+13kg용기
전남 광양시,(주)포스코에너지-LPG충전소,전남 광양시 금호동 877-1,061-790-2677,기타
전남 구례군,산동LPG충전소,전남 구례군 산동면 계천리 52-1 (산동LPG가스충전소사무실),061-8823-5014,자동차충전
전남 구례군,구례LPG충전소,전남 구례군 마산면 냉천리 324-1,061-783-2393,자동차충전
전남 구례군,옥천엘피지 충전소,전남 구례군 구례읍 원방리 44-1,061-782-7500,자동차충전
전남 구례군,(유)대영에너지,전남 구례군 용방면 죽정리 362-3,061-782-7800,용기+자동차+탱크+13kg용기+부탄
전남 나주시,양산LPG충전소,전남 나주시 왕곡면 양산리 21-15,061-337-7000,자동차충전
전남 나주시,평산LPG충전소,전남 나주시 남평읍 평산리 61-1,061-333-5182,자동차충전
전남 나주시,(주)나주가스,전남 나주시 문평면 옥당리 389-8,061-335-4500,용기+탱크
